"Time","Load (kW)","Pressure_kpa","Cloud Cover (%)","Humidity (%)","Temperature (C)","Wind Direction (deg)","Wind Speed (kmh)"
2021-02-11 08:00:00,1143771.43213707,1013.625,16.75,67.6666666666667,13.5018862174512,152.75,6.0425
2021-02-11 09:00:00,1228988.43213707,1014.375,14.5,62.1666666666667,17.8318862174512,337.25,3.405
2021-02-11 10:00:00,1277612.43213707,1014.55,14.75,57,21.8618862174512,346.75,11.4075
2021-02-11 11:00:00,1292200.93213707,1014.225,8.5,52.3333333333333,25.9568862174512,257,11.2675
2021-02-11 12:00:00,1295953.43213707,1013.2,7.25,53.5,26.3368862174512,302.75,12.7725
2021-02-11 13:00:00,1285201.93213707,1011.775,2.5,59.3333333333333,25.5668862174512,262.25,22.19
2021-02-11 14:00:00,1286284.93213707,1010.65,0.25,60.1666666666667,26.2268862174512,270,19.9675
2021-02-11 15:00:00,1276822.43213707,1009.825,0,58.1666666666667,24.4918862174512,313.75,22.5825
2021-02-11 16:00:00,1269148.43213707,1009.65,0,61.6666666666667,22.3968862174512,305.25,23.59
2021-02-11 17:00:00,1238363.43213707,1009.775,0,62,21.6918862174512,326.5,17.3275
2021-02-11 18:00:00,1201108.43213707,1010.2,0,61.3333333333333,20.3018862174512,312.5,18.035
2021-02-11 19:00:00,1168052.93213707,1010.825,0,63.3333333333333,18.6918862174512,321.5,16.31
2021-02-11 20:00:00,1130367.93213707,1011.475,0,61.8333333333333,17.2468862174512,333.25,9.36
2021-02-11 21:00:00,1100914.93213707,1011.85,0,60.8333333333333,16.9868862174512,345.75,7.5425
2021-02-11 22:00:00,1075527.43213707,1012.025,0,60.1666666666667,16.8868862174512,119.75,7.8275
2021-02-11 23:00:00,1048474.43213707,1011.75,0,61,15.6418862174512,34.25,2.7775
2021-02-12 00:00:00,1034669.93213707,1011.55,0,61.1666666666667,15.0068862174512,19.25,1.68
2021-02-12 01:00:00,1020234.93213707,1010.925,0,67,12.6718862174512,231.75,6.5325
2021-02-12 02:00:00,1005990.93213707,1010.4,0,74.3333333333333,11.7318862174512,326,8.97
2021-02-12 03:00:00,996321.43213707,1010,0,79,10.3518862174512,339.25,9.1425
2021-02-12 04:00:00,992772.43213707,1009.775,0,80.5,9.72688621745121,87.75,9.5275
2021-02-12 05:00:00,994222.43213707,1010,0,80.6666666666667,9.53188621745121,265.75,8.5675
2021-02-12 06:00:00,1013446.93213707,1010.7,0,80.6666666666667,8.41688621745121,349.25,9.4925
2021-02-12 07:00:00,1055880.43213707,1011.65,0,75,9.22688621745121,110.25,8.5
