"Time","Load (kW)","Pressure_kpa","Cloud Cover (%)","Humidity (%)","Temperature (C)","Wind Direction (deg)","Wind Speed (kmh)"
2021-02-02 08:00:00,1116034.93213707,1013.5,12.5,89.5,5.98688621745122,102.75,4.6475
2021-02-02 09:00:00,1195707.43213707,1014.1,12.25,86.1666666666667,9.54688621745122,96.5,8.23
2021-02-02 10:00:00,1239514.43213707,1014.225,20.75,80.3333333333333,12.4268862174512,262.25,4.425
2021-02-02 11:00:00,1252030.93213707,1013.85,37.75,77,15.0468862174512,292.25,7.8825
2021-02-02 12:00:00,1246794.43213707,1012.95,31.5,77.8333333333333,15.4718862174512,278.25,17.24
2021-02-02 13:00:00,1229618.93213707,1011.775,8.5,78.8333333333333,15.0018862174512,272.5,19.68
2021-02-02 14:00:00,1230195.93213707,1010.8,5.5,78.6666666666667,14.7518862174512,269,21.155
2021-02-02 15:00:00,1224062.43213707,1010.15,4,78.3333333333333,15.1018862174512,294.5,25.5125
2021-02-02 16:00:00,1213067.43213707,1009.875,1.25,78.6666666666667,13.1718862174512,296.5,21.4925
2021-02-02 17:00:00,1191903.43213707,1009.725,1,79.3333333333333,12.4268862174512,288.25,21.55
2021-02-02 18:00:00,1169370.93213707,1010.125,2,82.3333333333333,10.6268862174512,295,18.755
2021-02-02 19:00:00,1140817.93213707,1010.925,3,84.5,8.76188621745121,304,16.26
2021-02-02 20:00:00,1108158.43213707,1011.525,2.75,87.5,8.55688621745122,324.5,11.675
2021-02-02 21:00:00,1077085.93213707,1012.125,2,85.1666666666667,8.27188621745121,324.5,9.5825
2021-02-02 22:00:00,1048924.93213707,1012.225,4,85.1666666666667,8.04188621745121,327.25,7.9925
2021-02-02 23:00:00,1023253.43213707,1012.3,4,84.6666666666667,7.54688621745121,325.25,5.875
2021-02-03 00:00:00,1006206.93213707,1012.125,5.25,83.6666666666667,7.44188621745121,2.25,5.8975
2021-02-03 01:00:00,990968.93213707,1011.475,6.75,83,5.92188621745121,4.5,8.88
2021-02-03 02:00:00,979290.93213707,1011.175,8.75,83.5,5.69688621745121,354.5,9.4325
2021-02-03 03:00:00,973770.93213707,1011,14.5,86.5,4.35188621745121,97,8.7325
2021-02-03 04:00:00,973641.93213707,1010.95,23,89.8333333333333,3.28688621745121,94,8.7025
2021-02-03 05:00:00,978952.43213707,1011.075,24,90.1666666666667,3.20688621745122,24.75,4.7675
2021-02-03 06:00:00,1002034.93213707,1011.7,30.25,90.8333333333333,3.25688621745121,35.25,8.4075
2021-02-03 07:00:00,1047764.93213707,1012.575,33.5,90.5,3.39688621745121,12,7.8825
