"Time","Load (kW)","Pressure_kpa","Cloud Cover (%)","Humidity (%)","Temperature (C)","Wind Direction (deg)","Wind Speed (kmh)"
2021-02-13 08:00:00,1073692.43213707,1011.4,0,78.6666666666667,8.47688621745121,96.75,5.7525
2021-02-13 09:00:00,1140274.43213707,1011.95,0,68.6666666666667,14.3468862174512,30.25,6.8075
2021-02-13 10:00:00,1184933.43213707,1012.225,0,61.3333333333333,19.4518862174512,334.5,2.1
2021-02-13 11:00:00,1201176.43213707,1012.05,0,59,23.3068862174512,296,4.61
2021-02-13 12:00:00,1201101.93213707,1011.2,0,64.6666666666667,23.2368862174512,275.5,16.1
2021-02-13 13:00:00,1193155.93213707,1010.175,0,67.5,22.6318862174512,271.75,23.025
2021-02-13 14:00:00,1200345.93213707,1009.075,0,67.8333333333333,22.9368862174512,281.5,25.5075
2021-02-13 15:00:00,1191166.93213707,1008.125,0,64.3333333333333,23.4168862174512,290.5,22.8925
2021-02-13 16:00:00,1182435.43213707,1007.675,0,64,22.6068862174512,298.25,20.7325
2021-02-13 17:00:00,1170284.93213707,1007.75,0,59.1666666666667,22.9518862174512,306.75,16.3375
2021-02-13 18:00:00,1159293.93213707,1008.225,0,59.8333333333333,20.8618862174512,319,14.005
2021-02-13 19:00:00,1149124.93213707,1008.925,0,65,18.6318862174512,311,10.31
2021-02-13 20:00:00,1124581.43213707,1009.775,0,62.3333333333333,18.3418862174512,330.5,13.6225
2021-02-13 21:00:00,1103335.93213707,1010.35,0,61.6666666666667,18.0968862174512,6.5,10.18
2021-02-13 22:00:00,1078992.43213707,1010.4,0,63.1666666666667,16.7468862174512,15.25,9.3375
2021-02-13 23:00:00,1059252.43213707,1010.25,0,64,16.2018862174512,329.25,9.89
2021-02-14 00:00:00,1042370.93213707,1009.85,0,71.1666666666667,13.3618862174512,329.25,11.0125
2021-02-14 01:00:00,1025909.93213707,1009.375,0,76.3333333333333,11.7018862174512,342.25,9.97
2021-02-14 02:00:00,1011845.93213707,1008.875,0,76.3333333333333,11.3668862174512,350.75,8.84
2021-02-14 03:00:00,1001945.43213707,1008.5,0,80,9.72688621745121,178.75,8.1875
2021-02-14 04:00:00,995459.93213707,1008.2,0,78,9.38688621745121,13.5,6.4875
2021-02-14 05:00:00,997080.93213707,1008.425,0,78,9.21188621745121,30.75,6.275
2021-02-14 06:00:00,997797.93213707,1009.1,0,74,9.23188621745121,5.5,7.5425
2021-02-14 07:00:00,998773.93213707,1009.975,0,71.5,9.71188621745121,45.5,2.89
