"Time","Load (kW)","Pressure_kpa","Cloud Cover (%)","Humidity (%)","Temperature (C)","Wind Direction (deg)","Wind Speed (kmh)"
2021-02-08 08:00:00,1135514.43213707,1015.375,10.75,64.3333333333333,13.9118862174512,116.25,9.4575
2021-02-08 09:00:00,1223325.93213707,1015.975,3,60.6666666666667,18.4968862174512,88.75,8.425
2021-02-08 10:00:00,1272589.93213707,1016.35,2.75,58.1666666666667,23.0168862174512,108.5,8.75
2021-02-08 11:00:00,1286127.93213707,1015.8,2,57,26.4418862174512,117.5,7.0975
2021-02-08 12:00:00,1287783.43213707,1014.3,0.25,56.8333333333333,26.6668862174512,181.5,8.4125
2021-02-08 13:00:00,1275920.43213707,1013.05,0.5,55,28.5118862174512,208.25,10.0175
2021-02-08 14:00:00,1280522.43213707,1012.025,3.75,56.5,27.5368862174512,164.75,14.665
2021-02-08 15:00:00,1278005.43213707,1011.625,12.75,64,23.3168862174512,244.25,17.49
2021-02-08 16:00:00,1269449.43213707,1011.5,15.75,65,21.9518862174512,299,17.95
2021-02-08 17:00:00,1245874.93213707,1011.6,7.5,66.5,21.1618862174512,273.75,15.5225
2021-02-08 18:00:00,1207930.43213707,1012.3,12.5,67,19.7118862174512,262.75,14.6175
2021-02-08 19:00:00,1171123.93213707,1013,30.25,68.6666666666667,17.9668862174512,166,10.33
2021-02-08 20:00:00,1129748.43213707,1013.225,30,68.8333333333333,17.5568862174512,343.25,9.6025
2021-02-08 21:00:00,1097611.93213707,1013.65,13.5,70,16.1068862174512,266.5,8.99
2021-02-08 22:00:00,1069376.93213707,1013.75,29,66.1666666666667,15.9618862174512,59.5,3.395
2021-02-08 23:00:00,1048369.93213707,1013.725,26.5,64.6666666666667,15.6618862174512,17.75,8.825
2021-02-09 00:00:00,1020237.43213707,1013.125,29.5,63.8333333333333,15.2368862174512,82.75,1.6625
2021-02-09 01:00:00,1006195.93213707,1012.475,19.25,65.3333333333333,14.9618862174512,98.5,2.165
2021-02-09 02:00:00,994112.93213707,1011.75,26.5,67,13.3868862174512,102.5,2.22
2021-02-09 03:00:00,985193.93213707,1011.3,24.5,70,10.6218862174512,108.25,1.8925
2021-02-09 04:00:00,983962.93213707,1011.125,31.25,69.5,11.1768862174512,101,2.275
2021-02-09 05:00:00,992052.43213707,1011.3,36.75,70.6666666666667,10.2018862174512,345.25,2.6025
2021-02-09 06:00:00,1009951.43213707,1012.075,27.75,71.6666666666667,10.0168862174512,47.75,3.035
2021-02-09 07:00:00,1058131.93213707,1013.325,18.25,72.1666666666667,10.2768862174512,86,1.86
